,title,url,lead_par,date,country,region
693,"Ukraine’s Zelenskiy calls for urgent peace talks and warns of Mariupol catastrophe",https://www.theguardian.com/world/2022/mar/19/ukraines-zelenskiy-calls-for-urgent-peace-talks-and-warns-of-catastrophe-in-mariupol,"Russia has a chance to limit the damage by engaging in ‘meaningful’ talks says Volodymyr Zelenskiy amid fierce shelling in the south",2022-03-19T12:59:09Z,Russia,None
694,"Toxic Putin is going for bust. The west must stop him before this contagion spreads | Simon Tisdall",https://www.theguardian.com/commentisfree/2022/mar/13/toxic-putin-is-going-for-bust-the-west-must-stop-him-before-this-contagion-spreads,"Analysis: if we do not refuse to be blackmailed and step in to stop Russia Ukraine will only be the start",2022-03-13T08:00:25Z,Russia,None
695," Zelenskiy says Kremlin forces are trying to cover up evidence of atrocities – as it happened",https://www.theguardian.com/world/live/2022/apr/06/russia-ukraine-war-latest-fresh-sanctions-loom-as-ukraine-says-more-than-4000-alleged-war-crimes-being-investigated-live,"This live blog is now closed you can find all the latest coverage of the Russia-Ukraine war in our new live blog",2022-04-07T04:29:54Z,Russia,None
696,"Clash between Poland and US over MiG-29s reveals tensions in escalating war",https://www.theguardian.com/world/2022/mar/09/clash-over-poland-and-us-missile-plans-reveals-tensions-in-escalating-war,"Analysis: the public spat over planes is a setback and the upshot of this mini-debacle is that Russia retains air superiority",2022-03-09T11:31:39Z,Russia,None
697,"Volodymyr Zelenskiy to address British MPs via video link on Tuesday",https://www.theguardian.com/world/2022/mar/07/volodymyr-zelenskiy-to-address-mps-via-video-link-on-tuesday-ukraine,"Ukraine’s president is expected to plead for more arms and repeat call for no-fly zone over Ukraine",2022-03-07T20:09:25Z,Russia,None
698,"UK woman told to pay extra home insurance to host Ukrainian family",https://www.theguardian.com/world/2022/apr/05/uk-woman-told-to-pay-extra-home-insurance-to-host-ukrainian-family,"John Lewis demanded extra £41.74 despite industry’s promise hosts will not be penalised",2022-04-05T15:41:08Z,Russia,None
699,"World leaders are afraid to ban Russia’s oil. Ukraine’s only hope is ordinary people | Oleg Ustenko",https://www.theguardian.com/commentisfree/2022/mar/10/ukraine-boycott-russian-blood-oil-volodymyr-zelenskiy,"Ministers in Germany Italy and the UK fear that voters won’t accept rising prices. The public must force their hands  ",2022-03-10T08:00:00Z,Russia,None
700,"Can turning down our radiators turn up the heat on Vladimir Putin?",https://www.theguardian.com/environment/2022/mar/11/down-to-earth-radiators-vladimir-putin-russia-ukraine,"Russia has used its gas supply as an “economic weapon”. The West should counter with its own energy-saving measures",2022-03-11T10:20:47Z,Russia,None
701,"Ukraine’s Zelenskiy calls for urgent peace talks and warns of Mariupol catastrophe",https://www.theguardian.com/world/2022/mar/19/ukraines-zelenskiy-calls-for-urgent-peace-talks-and-warns-of-catastrophe-in-mariupol,"Russia has a chance to limit the damage by engaging in ‘meaningful’ talks says Volodymyr Zelenskiy amid fierce shelling in the south",2022-03-19T12:59:09Z,Russia,None
702,"Nato must help wind down this war – and stop stringing Ukraine along | Rajan Menon",https://www.theguardian.com/commentisfree/2022/apr/13/nato-ukraine-russia-end-war,"Nato was never serious about admitting Ukraine. The Russian invasion has lowered Ukraine’s chances even further",2022-04-13T10:10:49Z,Russia,None
703,"Sanctions don’t work – serious diplomacy is the only way to stop Putin | Simon Jenkins",https://www.theguardian.com/commentisfree/2022/feb/28/sanctions-dont-work-diplomacy-stop-putin-russia-ukraine,"When the fighting stops Britain must help Russia and Ukraine live as neighbours again",2022-02-28T15:55:58Z,Russia,None
704,"UK looking at ways to speed up sanctions against Russian oligarchs",https://www.theguardian.com/uk-news/2022/mar/03/uk-looking-at-ways-to-speed-up-sanctions-against-russian-oligarchs,"EU accuses UK of lagging behind as Whitehall source says it is ‘weeks behind where it should be’",2022-03-03T16:10:16Z,Russia,None
705,"What does Russian recognition of breakaway Ukraine territories mean?",https://www.theguardian.com/world/2022/feb/21/what-would-russian-recognition-of-breakaway-ukraine-regions-mean,"A look at the implications for the wider crisis in which the US says Russia may be poised to invade Ukraine",2022-02-21T19:40:16Z,Russia,None
706,"Russian funding for an invasion of Ukraine will be hit by EU sanctions",https://www.theguardian.com/world/2022/feb/22/west-struggles-to-maintain-unity-in-face-of-russia-ukraine-crisis-eu-debate,"European and US response would ‘hurt Russia a lot’ and second tranche of measures would be even more punitive",2022-02-22T19:29:33Z,Russia,None
707,"The Guardian view on Zelenskiy’s strategy: giving war – and peace – a chance | Editorial",https://www.theguardian.com/commentisfree/2022/mar/28/the-guardian-view-on-zelenskiys-strategy-giving-war-and-peace-a-chance,"Ukraine is a democracy able to make concessions for peace while Russia is guided by an unyielding Vladimir Putin",2022-03-28T18:21:21Z,Russia,None
708,"National Gallery renames Degas’ Russian Dancers as Ukrainian Dancers",https://www.theguardian.com/artanddesign/2022/apr/03/national-gallery-renames-degas-russian-dancers-as-ukrainian-dancers,"London gallery’s move prompts calls for rethink of ‘lazy’ mislabelling of Ukrainian art and heritage",2022-04-03T11:52:55Z,Russia,None
709,"Morning mail: Russia’s ‘humanitarian corridors’ unacceptable Shane Warne autopsy results Byron Baes to air",https://www.theguardian.com/australia-news/2022/mar/08/morning-mail-russias-humanitarian-corridors-unacceptable-shane-warne-autopsy-results-byron-baes-to-air,"Tuesday: Autopsy results reveal Shane Warne died from natural causes. Plus: controversial Netflix series Byron Baes to air this week",2022-03-07T19:55:01Z,Russia,None
710,"The USMNT are back at the World Cup. Now they must prove they belong",https://www.theguardian.com/football/2022/mar/31/the-usmnt-are-back-at-the-world-cup-now-they-must-prove-they-belong,"Gregg Berhalter’s men have helped erase the nightmare of the failed Russia 2018 campaign. But they still look like a team in progress",2022-03-31T11:27:51Z,Russia,None
711,"‘We can’t see the future’: Russians fleeing war seek solace in Istanbul",https://www.theguardian.com/world/2022/mar/24/russians-fleeing-war-seek-solace-in-istanbul,"Life in exile is quickly acquiring its own potent anti-Putin politics",2022-03-24T13:25:17Z,Russia,None
712,"Russian funding for an invasion of Ukraine will be hit by EU sanctions",https://www.theguardian.com/world/2022/feb/22/west-struggles-to-maintain-unity-in-face-of-russia-ukraine-crisis-eu-debate,"European and US response would ‘hurt Russia a lot’ and second tranche of measures would be even more punitive",2022-02-22T19:29:33Z,Russia,None
713,"Kyiv rocked by explosions as Russian tanks close in | First Thing",https://www.theguardian.com/us-news/2022/feb/25/first-thing-kyiv-rocked-by-explosions-as-russian-tanks-close-in,"The UN refugee agency predicts that 4m people may flee Ukraine if the situation continues to worsen. Plus big oil is all talk and no action on clean energy",2022-02-25T11:23:05Z,Russia,None
714,"First Thing: Biden to warn Xi against backing Putin",https://www.theguardian.com/us-news/2022/mar/18/first-thing-biden-to-warn-xi-against-backing-putin,"Leaders of China and US will hold first phone call since invasion of Ukraine. Plus carcinogenic chemical found in 27% of US personal care products",2022-03-18T10:26:28Z,Russia,None
715,"UK looking at ways to speed up sanctions against Russian oligarchs",https://www.theguardian.com/uk-news/2022/mar/03/uk-looking-at-ways-to-speed-up-sanctions-against-russian-oligarchs,"EU accuses UK of lagging behind as Whitehall source says it is ‘weeks behind where it should be’",2022-03-03T16:10:16Z,Russia,None
716,"The USMNT are back at the World Cup. Now they must prove they belong",https://www.theguardian.com/football/2022/mar/31/the-usmnt-are-back-at-the-world-cup-now-they-must-prove-they-belong,"Gregg Berhalter’s men have helped erase the nightmare of the failed Russia 2018 campaign. But they still look like a team in progress",2022-03-31T11:27:51Z,Russia,None
717,"Should we ditch the vodka? What we can learn from the turbulent history of boycotts",https://www.theguardian.com/world/2022/mar/28/its-about-making-a-stand-a-history-of-boycotts-from-the-boston-tea-party-to-russia,"Putin’s invasion has led to people shunning Russian products celebrities and even cats. Many of those affected by the boycott are against the war; others aren’t even Russian. But the past 250 years show that this crude weapon can also be highly effective",2022-03-28T09:00:50Z,Russia,None
718,"Bank of England warns inflation could breach 8% raises rates condemns Russia’s invasion of Ukraine – as it happened",https://www.theguardian.com/business/live/2022/mar/17/bank-of-england-interest-rates-inflation-oil-markets-sterling-russia-bond-payments-business-live,"Rolling coverage of the latest economic and financial news including the UK interest rate decision",2022-03-17T18:14:35Z,Russia,None
719,"Video released showing Russian hoax call with UK defence secretary",https://www.theguardian.com/world/2022/mar/21/video-released-showing-russian-hoax-call-with-uk-defence-secretary,"‘Russian state actors’ blamed for prank call made to Ben Wallace",2022-03-21T20:24:08Z,Russia,None
720,"Clash between Poland and US over MiG-29s reveals tensions in escalating war",https://www.theguardian.com/world/2022/mar/09/clash-over-poland-and-us-missile-plans-reveals-tensions-in-escalating-war,"Analysis: the public spat over planes is a setback and the upshot of this mini-debacle is that Russia retains air superiority",2022-03-09T11:31:39Z,Russia,None
721,"My dear Russians – the Ukrainians are fighting Putin’s army for their freedom and ours | Mikhail Shishkin",https://www.theguardian.com/commentisfree/2022/mar/07/russians-ukrainians-putin-army-freedom-mikhail-shishkin,"The real Russia is a country of literature and music not the bombardment of children. Putin’s war brings disgrace on us all",2022-03-07T11:57:07Z,Russia,None
722,"Putin adviser promises legal action against attempts to seize Russian assets",https://www.theguardian.com/world/2022/apr/06/putin-adviser-medvedev-legal-battles-attempts-seize-russian-assets,"Ex-president Dmitry Medvedev says businesses subject to sanctions will take action in international courts",2022-04-06T13:55:14Z,Russia,None
723,"Beyond the fog of war: books to help us understand the invasion of Ukraine",https://www.theguardian.com/books/2022/mar/04/beyond-war-books-understand-ukraine-invasion-putin-gogol-oliver-bullough,"From Ukrainian history to Putin’s kleptocracy and Gogol’s stories author and former Russia correspondent Oliver Bullough chooses the best titles",2022-03-04T10:46:56Z,Russia,None
724,"France Germany and Turkey reach out to Putin as troops remain on Ukraine border",https://www.theguardian.com/world/2022/feb/03/france-germany-and-turkey-reach-out-to-putin-as-troops-remain-on-ukraine-border,"Mediation offers come as Russia accuses US of increasing tensions by sending soldiers to Romania and Poland",2022-02-03T15:06:02Z,Russia,None
725,"Two children among at least 21 killed in Sumy airstrikes officials say",https://www.theguardian.com/world/2022/mar/08/two-children-among-killed-in-sumy-airstrikes-officials-say,"Official in north-eastern Ukrainian city says Russian airstrike hit residential street",2022-03-08T11:11:16Z,Russia,None
726,"Stephen Colbert on Trump’s missing phone logs: ‘A poorly executed cover-up’",https://www.theguardian.com/culture/2022/mar/30/stephen-colbert-jimmy-kimmel-trump-missing-phone-logs,"Late-night hosts discuss negotiations between Ukraine and Russia Trump’s missing White House phone logs from 6 January and fallout from the Oscars",2022-03-30T15:24:20Z,Russia,None
727,"Mayor of Melitopol released after abduction - as it happened",https://www.theguardian.com/world/live/2022/mar/16/ukraine-russia-war-latest-zelenskiy-says-peace-talks-are-more-realistic-three-eu-leaders-vow-support-on-kyiv-visit-live,"This blog is closed you can find our latest coverage of the Russia-Ukraine war here",2022-03-17T04:53:14Z,Russia,None
728,"UK petrol and diesel prices hit record highs amid claims of profiteering",https://www.theguardian.com/money/2022/feb/21/uk-fuel-prices-record-high-oil-prices,"RAC attacks big retailers for pushing up cost of living as oil prices soar because of Russia-Ukraine crisis",2022-02-21T14:11:44Z,Russia,None
